sample_id,sido,sigungu,dong,jibun,apartment_name,exclusive_area,transaction_date,floor,school_count,subway_index,apartment_age,price,region_name,region_id
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-01-01,8.333333333333334,80.0,68.217,23.0,43333.333333333336,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-02-01,8.5,80.0,68.429,23.0,44000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-03-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-04-01,9.285714285714286,80.0,68.739,23.0,44185.71428571428,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-05-01,5.857142857142857,80.0,68.923,23.0,44085.71428571428,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-06-01,4.333333333333333,80.0,69.167,23.0,45600.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-07-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-08-01,4.75,80.0,69.336,23.0,48612.5,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-09-01,13.0,80.0,69.538,23.0,49325.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-10-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-11-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2015-12-01,9.0,80.0,70.405,23.0,50000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-01-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-02-01,8.5,80.0,70.621,24.0,47900.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-03-01,7.666666666666667,80.0,70.787,24.0,48483.333333333336,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-04-01,7.153846153846154,80.0,70.98,24.0,49880.769230769234,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-05-01,10.0,80.0,71.17,24.0,55000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-06-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-07-01,7.0,80.0,71.591,24.0,61500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-08-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-09-01,7.0,80.0,71.834,24.0,61875.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-10-01,5.0,80.0,71.992,24.0,63600.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-11-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2016-12-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-01-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-02-01,13.0,80.0,72.807,25.0,59000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-03-01,1.0,80.0,73.027,25.0,57500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-04-01,9.428571428571429,80.0,73.311,25.0,59827.142857142855,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-05-01,5.0,80.0,73.832,25.0,62960.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-06-01,5.5,80.0,74.115,25.0,61000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-07-01,7.5,80.0,74.494,25.0,68250.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-08-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-09-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-10-01,8.6,80.0,75.246,25.0,70800.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-11-01,7.4,80.0,75.524,25.0,72020.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2017-12-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-01-01,11.0,80.0,76.114,26.0,83000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-02-01,12.0,80.0,76.52,26.0,89000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-03-01,7.666666666666667,80.0,76.842,26.0,88433.33333333333,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-04-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-05-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-06-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-07-01,10.333333333333334,80.0,77.937,26.0,86633.33333333333,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-08-01,7.5,80.0,78.449,26.0,93000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-09-01,7.666666666666667,80.0,78.836,26.0,109500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-10-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-11-01,7.0,80.0,79.828,26.0,106000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2018-12-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-01-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-02-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-03-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-04-01,7.0,80.0,80.994,27.0,87000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-05-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-06-01,3.6666666666666665,80.0,81.776,27.0,87633.33333333333,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-07-01,6.5,80.0,82.212,27.0,95000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-08-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-09-01,3.0,80.0,83.257,27.0,96750.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-10-01,7.2,80.0,83.686,27.0,101600.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-11-01,7.0,80.0,84.081,27.0,106600.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2019-12-01,9.0,80.0,84.51,27.0,106666.66666666669,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-01-01,13.0,80.0,84.878,28.0,100500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-02-01,8.0,80.0,85.218,28.0,100500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-03-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-04-01,3.0,80.0,85.703,28.0,103500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-05-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-06-01,7.166666666666667,80.0,86.375,28.0,106833.33333333331,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-07-01,9.5,80.0,86.792,28.0,112000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-08-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-09-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-10-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-11-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2020-12-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-01-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-02-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-03-01,6.0,80.0,90.006,29.0,126500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-04-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-05-01,13.0,80.0,90.803,29.0,129000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-06-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-07-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-08-01,8.0,80.0,92.161,29.0,142000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-09-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-10-01,4.5,80.0,93.151,29.0,146750.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-11-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2021-12-01,4.0,80.0,94.096,29.0,150000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-01-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-02-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-03-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-04-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-05-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-06-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-07-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-08-01,12.0,80.0,97.165,30.0,119000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-09-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-10-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-11-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2022-12-01,,,,,,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2023-01-01,7.0,80.0,97.572,31.0,95500.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2023-02-01,1.0,80.0,97.63,31.0,94000.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2023-03-01,2.0,80.0,97.73,31.0,101250.0,서울특별시 강남구,69
80771,서울특별시,강남구,개포동,12,삼익대청아파트,39.53,2023-04-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-01-01,8.5,80.0,68.217,23.0,52700.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-02-01,11.428571428571429,80.0,68.429,23.0,52378.57142857143,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-03-01,4.0,80.0,68.536,23.0,53000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-04-01,11.0,80.0,68.739,23.0,55500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-05-01,7.5,80.0,68.923,23.0,54900.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-06-01,6.75,80.0,69.167,23.0,56625.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-07-01,12.0,80.0,69.217,23.0,58250.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-08-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-09-01,5.0,80.0,69.538,23.0,59900.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-10-01,7.5,80.0,69.74,23.0,58900.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-11-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2015-12-01,9.0,80.0,70.405,23.0,60000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-01-01,8.5,80.0,70.555,24.0,58000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-02-01,5.0,80.0,70.621,24.0,56800.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-03-01,11.0,80.0,70.787,24.0,59600.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-04-01,9.75,80.0,70.98,24.0,60000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-05-01,6.0,80.0,71.17,24.0,54500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-06-01,4.0,80.0,71.375,24.0,66166.66666666667,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-07-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-08-01,1.0,80.0,71.726,24.0,62500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-09-01,4.0,80.0,71.834,24.0,72500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-10-01,6.0,80.0,71.992,24.0,73866.66666666667,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-11-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2016-12-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-01-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-02-01,10.5,80.0,72.807,25.0,70500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-03-01,4.6,80.0,73.027,25.0,68680.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-04-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-05-01,2.0,80.0,73.832,25.0,73000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-06-01,11.0,80.0,74.115,25.0,75750.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-07-01,8.0,80.0,74.494,25.0,76203.66666666667,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-08-01,12.0,80.0,74.793,25.0,80000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-09-01,4.0,80.0,75.057,25.0,77000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-10-01,9.0,80.0,75.246,25.0,83166.66666666667,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-11-01,15.0,80.0,75.524,25.0,84000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2017-12-01,10.0,80.0,75.851,25.0,87000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-01-01,8.5,80.0,76.114,26.0,94875.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-02-01,8.0,80.0,76.52,26.0,100000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-03-01,8.333333333333334,80.0,76.842,26.0,98833.33333333331,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-04-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-05-01,13.0,80.0,77.143,26.0,101500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-06-01,2.0,80.0,77.361,26.0,92900.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-07-01,6.0,80.0,77.937,26.0,100000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-08-01,2.5,80.0,78.449,26.0,105000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-09-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-10-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-11-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2018-12-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-01-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-02-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-03-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-04-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-05-01,8.333333333333334,80.0,81.388,27.0,100000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-06-01,8.0,80.0,81.776,27.0,109000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-07-01,5.5,80.0,82.212,27.0,112250.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-08-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-09-01,6.0,80.0,83.257,27.0,115000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-10-01,11.25,80.0,83.686,27.0,119625.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-11-01,15.0,80.0,84.081,27.0,120000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2019-12-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-01-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-02-01,7.5,80.0,85.218,28.0,124875.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-03-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-04-01,10.0,80.0,85.703,28.0,115000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-05-01,11.0,80.0,85.989,28.0,115500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-06-01,8.333333333333334,80.0,86.375,28.0,123333.33333333331,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-07-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-08-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-09-01,10.0,80.0,87.541,28.0,136000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-10-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-11-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2020-12-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-01-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-02-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-03-01,11.0,80.0,90.006,29.0,151500.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-04-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-05-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-06-01,7.0,80.0,91.26,29.0,150250.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-07-01,8.0,80.0,91.732,29.0,153000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-08-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-09-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-10-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-11-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2021-12-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-01-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-02-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-03-01,2.0,80.0,95.18,30.0,157000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-04-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-05-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-06-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-07-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-08-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-09-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-10-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-11-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2022-12-01,15.0,80.0,97.505,30.0,100000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2023-01-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2023-02-01,,,,,,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2023-03-01,11.5,80.0,97.73,31.0,122000.0,서울특별시 강남구,69
80772,서울특별시,강남구,개포동,12,삼익대청아파트,51.12,2023-04-01,,,,,,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-01-01,12.666666666666666,80.0,68.217,23.0,35166.666666666664,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-02-01,5.25,80.0,68.429,23.0,33625.0,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-03-01,8.125,80.0,68.536,23.0,34362.5,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-04-01,8.0,80.0,68.739,23.0,35171.42857142857,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-05-01,5.25,80.0,68.923,23.0,36100.0,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-06-01,9.0,80.0,69.167,23.0,36237.5,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-07-01,8.0,80.0,69.217,23.0,38466.66666666666,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-08-01,10.0,80.0,69.336,23.0,39625.0,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-09-01,10.666666666666666,80.0,69.538,23.0,41333.333333333336,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-10-01,8.8,80.0,69.74,23.0,40500.0,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-11-01,4.5,80.0,69.889,23.0,39500.0,서울특별시 강남구,69
80774,서울특별시,강남구,개포동,12,성원대치2단지아파트,33.18,2015-12-01,5.0,80.0,70.405,23.0,40250.0,서울특별시 강남구,69
